ESTADO_CIVIL,COLEGIO_DEPA,GRADO_INSTRUCCION_MADRE,GRADO_INSTRUCCION_PADRE,NECESIDADES_EDUCATIVAS_ESPECIALES,NOTA_PROMEDIO,DOMICILIO_DEPA,ANIO_NACIMIENTO,NACIMIENTO_DEPA,SEXO,MODALIDAD,FACULTAD,ESPECIALIDAD,CICLO_RELATIVO,CATEGORIA_OBJETIVO_TARGET
1,15,1,6,0,19.15,15,1996,7,0,12,1,24,4,MATRICULADO
1,15,6,4,0,19.15,15,1996,20,1,12,10,19,4,MATRICULADO
1,15,4,1,1,19.15,15,1991,15,0,16,3,4,4,MATRICULADO
1,15,8,6,0,19.15,15,1994,15,1,12,1,24,4,MATRICULADO
1,15,4,6,0,19.15,7,1993,15,0,9,10,19,4,MATRICULADO
1,9,4,3,0,19.15,3,1993,10,0,11,8,13,4,MATRICULADO
1,9,5,11,0,19.15,15,1994,15,1,11,8,13,4,MATRICULADO
1,2,3,3,0,19.15,2,1994,2,1,11,8,12,4,MATRICULADO
1,15,1,5,0,19.14,15,1995,15,1,12,8,12,4,MATRICULADO
1,15,5,4,0,19.14,15,1995,12,0,12,4,5,4,MATRICULADO
1,15,10,3,0,19.14,15,1994,15,1,12,8,12,4,MATRICULADO
1,5,9,4,0,19.14,3,1993,5,1,12,8,12,4,MATRICULADO
1,15,5,1,1,19.14,15,1997,15,0,9,3,4,4,MATRICULADO
1,15,5,6,0,19.14,15,1994,15,1,9,7,11,4,MATRICULADO
1,15,3,5,0,19.14,15,1995,15,1,12,1,24,4,MATRICULADO
1,12,5,12,0,19.14,1,1994,12,0,12,8,12,4,MATRICULADO
1,18,6,4,0,19.14,15,1996,18,0,8,4,16,4,MATRICULADO
1,15,9,8,0,19.14,15,1990,11,0,9,8,13,4,MATRICULADO
1,15,4,3,1,19.14,15,1994,5,0,12,8,12,4,MATRICULADO
2,15,6,5,0,19.13,15,1996,15,0,9,8,13,4,MATRICULADO
1,15,10,3,0,19.13,15,1996,7,1,12,8,13,4,MATRICULADO
1,25,4,8,0,19.13,15,1997,15,0,8,3,4,4,MATRICULADO
1,15,1,4,0,19.13,15,1997,15,1,12,7,11,4,MATRICULADO
1,12,3,5,0,19.12,15,1993,12,1,12,8,12,4,MATRICULADO
1,2,4,7,0,19.12,2,1993,2,1,12,5,17,4,MATRICULADO
1,15,4,8,0,19.12,15,1993,15,1,9,4,16,4,MATRICULADO
1,12,7,5,0,19.12,8,1996,12,0,12,4,6,4,MATRICULADO
1,15,4,4,0,19.11,15,1994,15,1,12,10,19,4,MATRICULADO
1,15,10,4,0,19.11,15,1996,15,1,9,10,19,4,MATRICULADO
1,15,4,5,0,19.11,1,1993,15,1,12,8,13,4,MATRICULADO
1,15,3,4,0,19.11,15,1990,15,1,12,4,6,4,MATRICULADO
1,15,3,10,0,19.11,2,1996,15,1,8,3,4,4,MATRICULADO
1,15,4,4,0,19.11,15,1996,14,1,8,7,22,4,MATRICULADO
1,15,5,6,0,19.1,15,1994,15,1,9,3,4,4,MATRICULADO
1,15,10,8,0,19.1,15,1996,15,0,8,9,25,4,MATRICULADO
1,15,2,4,0,19.1,15,1995,15,0,9,3,4,4,MATRICULADO
1,15,1,3,0,19.1,12,1994,12,0,9,6,10,4,MATRICULADO
1,3,3,3,0,19.1,2,1998,3,1,1,3,4,4,MATRICULADO
1,23,1,1,0,19.1,15,1994,10,0,9,9,21,4,MATRICULADO
1,7,4,4,0,19.09,15,1994,15,1,12,1,24,4,MATRICULADO
1,15,1,3,0,19.09,15,1995,15,0,12,3,4,4,MATRICULADO
1,1,3,6,0,19.09,2,1996,13,1,12,1,26,4,MATRICULADO
1,5,4,4,1,19.09,15,1995,5,0,8,8,12,4,MATRICULADO
1,15,7,1,0,19.07,7,1995,15,1,12,10,19,4,MATRICULADO
1,15,4,1,0,19.07,2,1997,15,0,9,3,7,4,MATRICULADO
1,3,6,3,0,19.07,1,1995,3,0,12,7,22,4,MATRICULADO
1,15,3,1,0,19.07,2,1962,15,0,12,5,18,4,MATRICULADO
1,15,4,10,1,19.07,3,1996,15,0,9,9,23,4,MATRICULADO
2,15,3,4,0,19.07,2,1991,15,1,9,3,4,4,MATRICULADO
4,15,6,7,0,19.06,15,1995,14,1,12,3,7,4,MATRICULADO
1,15,1,4,0,19.06,8,1995,15,1,9,4,5,4,MATRICULADO
1,15,6,3,0,19.06,15,1993,15,1,12,9,27,4,MATRICULADO
1,15,4,3,0,19.06,7,1993,15,1,12,4,16,4,MATRICULADO
1,15,3,5,0,19.04,15,1995,15,0,12,4,6,4,MATRICULADO
1,15,10,5,0,19.04,8,1995,15,1,12,4,5,4,MATRICULADO
1,15,3,3,0,19.04,15,1998,15,1,12,3,4,4,MATRICULADO
1,15,5,4,0,19.04,15,1997,19,1,12,4,6,4,MATRICULADO
1,15,6,3,0,19.03,15,1996,2,0,8,4,6,4,MATRICULADO
1,15,2,4,0,19.03,15,1996,15,1,12,8,12,4,MATRICULADO
1,3,5,1,0,19.03,15,1993,3,0,12,8,12,4,MATRICULADO
1,2,3,1,0,19.03,15,1998,2,0,1,6,9,4,MATRICULADO
1,7,3,4,0,19.02,7,1994,21,1,12,6,9,4,MATRICULADO
1,15,3,5,0,19.02,7,1995,15,1,12,10,19,4,MATRICULADO
1,15,5,10,0,19.02,7,1994,15,1,9,10,19,4,MATRICULADO
1,15,10,6,0,19.02,15,1993,15,0,9,10,19,4,MATRICULADO
1,20,10,9,0,19.02,7,1995,20,1,9,10,19,4,MATRICULADO
1,15,4,3,0,19.01,7,1995,12,0,12,10,19,4,MATRICULADO
1,15,5,4,0,19,15,1986,15,0,12,9,21,4,MATRICULADO
1,15,4,1,0,19,15,1994,15,0,12,3,7,4,MATRICULADO
1,15,1,4,0,19,15,1993,15,0,12,10,19,4,MATRICULADO
1,15,1,3,0,19,15,1995,15,1,12,2,2,4,MATRICULADO
1,15,9,4,0,18.99,15,1996,15,0,9,2,3,4,MATRICULADO
1,15,4,3,0,18.99,15,1994,15,0,9,7,22,4,MATRICULADO
1,15,4,3,0,18.98,15,1995,15,0,12,8,13,4,MATRICULADO
1,15,5,5,0,18.98,15,1992,15,1,9,6,9,4,MATRICULADO
1,10,3,1,0,18.98,15,1997,10,1,12,6,9,4,MATRICULADO
2,15,3,8,0,18.98,3,1992,15,1,12,7,11,4,MATRICULADO
1,15,9,1,0,18.98,15,1996,15,0,8,3,4,4,MATRICULADO
1,15,5,4,0,18.98,15,1994,15,1,9,3,7,4,MATRICULADO
1,2,1,3,0,18.98,15,1993,15,0,12,3,4,4,MATRICULADO
1,15,6,5,0,18.98,15,1996,15,0,9,1,1,4,MATRICULADO
1,15,4,5,0,18.97,15,1991,15,1,12,9,23,4,MATRICULADO
1,15,4,1,0,18.97,15,1990,15,0,12,2,3,4,MATRICULADO
1,15,3,5,0,18.97,15,1996,15,0,9,1,26,4,MATRICULADO
1,15,4,2,0,18.95,3,1994,15,1,9,8,12,4,MATRICULADO
1,15,3,1,0,18.95,15,1995,15,0,12,3,7,4,MATRICULADO
1,15,8,3,1,18.94,2,1997,15,1,12,3,7,4,MATRICULADO
1,15,5,3,0,18.94,15,1997,15,0,12,4,6,4,MATRICULADO
1,15,10,3,0,18.94,15,1998,15,1,12,6,9,4,MATRICULADO
1,15,4,10,0,18.94,15,1997,15,1,9,8,12,4,MATRICULADO
1,5,4,1,0,18.93,15,1992,5,1,9,10,19,4,MATRICULADO
1,15,10,3,0,18.93,3,1992,12,0,9,9,21,4,MATRICULADO
1,2,4,8,0,18.93,15,1993,2,0,12,9,25,4,MATRICULADO
1,15,5,5,0,18.93,2,1995,15,1,12,3,7,4,MATRICULADO
1,15,3,3,0,18.93,15,1997,7,0,12,3,7,4,MATRICULADO
1,25,4,3,0,18.93,7,1996,15,0,9,3,4,4,MATRICULADO
1,15,6,10,0,18.92,15,1993,15,0,12,1,24,4,MATRICULADO
1,15,10,4,0,18.92,15,1993,15,0,12,4,6,4,MATRICULADO
1,15,9,4,0,18.92,15,1996,15,0,12,2,2,4,MATRICULADO
2,2,6,3,0,18.92,7,1996,2,1,8,10,19,4,MATRICULADO
1,15,4,5,0,18.91,15,1995,15,1,12,10,19,4,MATRICULADO
1,15,9,5,0,18.91,7,1994,15,1,9,10,19,4,MATRICULADO
1,15,12,3,0,18.91,3,1994,15,0,9,9,21,4,MATRICULADO
1,15,8,5,0,18.91,15,1993,15,1,12,9,23,4,MATRICULADO
1,7,6,8,0,18.91,15,1995,15,0,12,8,12,4,MATRICULADO
1,2,4,3,0,18.91,15,1995,2,0,12,8,13,4,MATRICULADO
1,15,1,5,0,18.9,15,1992,15,0,11,3,4,4,MATRICULADO
1,15,1,5,1,18.9,3,1995,15,0,11,9,27,4,MATRICULADO
2,15,4,3,0,18.9,15,1996,15,1,12,8,13,4,MATRICULADO
1,15,8,1,0,18.9,15,1994,15,0,12,9,15,4,MATRICULADO
1,15,8,3,0,18.9,15,1993,25,1,9,4,6,4,MATRICULADO
1,15,4,8,0,18.9,15,1992,15,1,12,4,5,4,MATRICULADO
1,22,1,3,0,18.89,15,1993,22,0,9,8,13,4,MATRICULADO
1,15,4,3,0,18.89,15,1994,15,1,9,8,12,4,MATRICULADO
1,15,4,4,0,18.89,15,1994,15,1,9,3,7,4,MATRICULADO
1,15,3,6,0,18.89,1,1995,15,1,12,9,25,4,MATRICULADO
1,15,4,3,0,18.89,15,1996,15,1,9,5,8,4,MATRICULADO
1,15,1,4,0,18.89,15,1996,15,0,8,3,7,4,MATRICULADO
1,5,4,1,0,18.89,15,1995,15,1,12,5,17,4,MATRICULADO
1,15,4,10,0,18.89,1,1996,15,1,9,3,7,4,MATRICULADO
1,15,3,1,0,18.89,15,1996,15,1,8,5,17,4,MATRICULADO
1,15,4,7,0,18.89,3,1994,15,0,9,6,10,4,MATRICULADO
1,12,5,6,0,18.88,15,1991,12,0,12,2,2,4,MATRICULADO
1,8,6,8,0,18.88,15,1991,8,0,12,4,5,4,MATRICULADO
1,15,4,6,1,18.88,15,1996,2,1,7,4,16,4,MATRICULADO
1,15,4,5,0,18.88,2,1996,15,0,9,5,17,4,MATRICULADO
1,14,6,4,0,18.87,15,1993,14,0,12,3,7,4,MATRICULADO
1,7,3,4,0,18.87,15,1997,7,0,12,8,12,4,MATRICULADO
1,15,6,8,0,18.87,15,1992,15,1,12,3,4,4,MATRICULADO
1,15,10,3,0,18.87,15,1981,15,0,9,10,19,4,MATRICULADO
1,15,6,1,0,18.87,15,1991,15,0,12,10,19,4,MATRICULADO
1,15,1,5,0,18.87,15,1995,15,0,12,3,7,4,MATRICULADO
1,15,3,1,0,18.87,2,1995,15,0,12,5,18,4,MATRICULADO
1,15,1,4,0,18.87,7,1993,15,0,12,10,19,4,MATRICULADO
1,15,3,1,0,18.87,2,1995,12,1,12,3,4,4,MATRICULADO
1,15,4,4,0,18.86,15,1997,15,1,12,3,7,4,MATRICULADO
1,15,5,3,0,18.86,15,1994,4,1,12,1,1,4,MATRICULADO
1,15,8,3,0,18.86,15,1995,12,1,9,4,6,4,MATRICULADO
1,15,4,1,0,18.86,15,1993,15,0,12,1,24,4,MATRICULADO
1,15,5,4,0,18.86,8,1994,15,0,9,4,14,4,MATRICULADO
1,15,4,1,0,18.86,15,1992,7,1,9,3,4,4,MATRICULADO
1,15,2,11,0,18.86,15,1992,15,1,12,9,25,4,MATRICULADO
1,15,4,2,0,18.86,15,1994,15,1,12,9,25,4,MATRICULADO
1,15,3,3,0,18.85,15,1996,15,0,12,1,24,4,MATRICULADO
1,15,10,8,0,18.85,15,1983,21,1,10,8,13,4,MATRICULADO
1,15,3,1,0,18.85,1,1994,15,1,12,5,8,4,MATRICULADO
1,15,5,10,0,18.85,7,1995,15,1,12,10,19,4,MATRICULADO
2,15,1,3,0,18.84,15,1997,3,0,12,4,5,4,MATRICULADO
1,5,3,6,0,18.84,15,1997,5,0,12,10,19,4,MATRICULADO
1,15,5,3,0,18.84,1,1996,15,1,1,5,17,4,MATRICULADO
1,7,3,4,0,18.84,8,1997,20,1,12,2,2,4,MATRICULADO
4,15,4,3,0,18.83,15,1995,15,0,8,8,12,4,MATRICULADO
1,15,3,1,0,18.83,15,1995,15,1,12,8,12,4,MATRICULADO
1,15,7,4,0,18.83,15,1996,15,0,12,4,14,4,MATRICULADO
1,15,3,8,0,18.83,3,1995,15,1,12,6,10,4,MATRICULADO
1,15,1,4,0,18.83,3,1991,15,1,9,8,13,4,MATRICULADO
1,15,4,5,0,18.83,15,1989,15,1,12,1,24,4,MATRICULADO
1,15,4,4,0,18.83,15,1995,15,1,12,9,23,4,MATRICULADO
2,2,3,3,0,18.83,2,1996,2,1,8,4,5,4,MATRICULADO
1,15,3,6,0,18.83,15,1996,15,1,12,4,6,4,MATRICULADO
1,15,3,7,0,18.83,15,1996,15,1,12,4,6,4,MATRICULADO
2,15,5,1,0,18.83,3,1997,15,1,12,9,25,4,MATRICULADO
1,15,8,4,0,18.83,15,1993,15,0,11,4,16,4,MATRICULADO
1,15,1,3,0,18.82,1,1996,15,0,12,6,9,4,MATRICULADO
1,15,3,5,0,18.82,15,1992,15,0,11,3,4,4,MATRICULADO
2,15,6,10,0,18.82,15,1992,15,0,12,4,6,4,MATRICULADO
1,15,6,1,0,18.82,15,1991,15,1,12,5,8,4,MATRICULADO
1,15,4,6,0,18.82,2,1988,9,1,12,3,4,4,MATRICULADO
1,7,3,6,0,18.82,2,1981,7,1,12,4,5,4,MATRICULADO
1,7,3,3,0,18.82,3,1991,5,1,12,6,10,4,MATRICULADO
1,12,4,5,0,18.82,15,1992,12,1,12,4,14,4,MATRICULADO
1,15,4,3,0,18.81,7,1992,15,0,12,10,19,4,MATRICULADO
1,19,3,6,1,18.81,15,1992,19,1,9,8,12,4,MATRICULADO
1,15,1,1,0,18.81,1,1991,15,0,10,9,25,4,MATRICULADO
1,8,3,3,0,18.81,15,1993,8,0,9,4,6,4,MATRICULADO
1,15,5,3,0,18.81,15,1994,15,1,12,8,12,4,MATRICULADO
1,12,5,2,0,18.8,15,1995,12,0,12,8,12,4,MATRICULADO
1,15,4,8,0,18.8,15,1993,4,1,12,9,21,4,MATRICULADO
2,15,6,6,0,18.8,3,1994,11,1,12,9,21,4,MATRICULADO
1,15,4,3,0,18.8,3,1985,15,0,10,9,25,4,MATRICULADO
1,14,4,6,0,18.8,15,1980,15,1,10,8,12,4,MATRICULADO
1,15,1,4,0,18.8,8,1985,15,1,10,2,2,4,MATRICULADO
1,15,1,4,0,18.79,15,1972,15,0,16,1,24,4,MATRICULADO
1,23,10,4,0,18.79,8,1989,25,0,10,4,5,4,MATRICULADO
1,7,4,3,0,18.78,7,1988,15,1,12,4,14,4,MATRICULADO
1,15,4,3,0,18.78,15,1975,15,0,12,9,15,4,MATRICULADO
1,15,10,1,0,18.78,1,1982,15,0,10,3,7,4,MATRICULADO
2,15,4,8,0,18.78,8,1987,15,1,12,2,3,4,MATRICULADO
2,22,6,3,0,18.77,2,1977,12,0,12,3,7,4,MATRICULADO
1,15,3,6,0,18.77,1,1988,15,1,10,3,4,4,MATRICULADO
2,15,4,9,0,18.77,2,1972,15,0,12,1,24,4,MATRICULADO
2,15,9,3,0,18.77,15,1977,15,0,10,2,3,4,MATRICULADO
2,15,4,8,0,18.77,2,1997,7,0,12,1,1,4,MATRICULADO
1,15,8,1,0,18.77,15,1993,15,1,12,2,3,4,MATRICULADO
1,15,5,6,0,18.77,15,1985,5,0,10,3,7,4,MATRICULADO
2,15,7,9,0,18.77,8,1991,15,1,12,2,3,4,MATRICULADO
1,15,4,5,0,18.77,15,1994,10,1,11,9,21,4,MATRICULADO
1,15,8,13,0,18.77,15,1995,15,0,9,10,19,4,MATRICULADO
1,15,3,4,0,18.77,3,1995,15,0,9,7,11,4,MATRICULADO
5,15,3,4,0,18.77,15,1997,15,1,8,3,4,4,MATRICULADO
1,12,6,4,0,18.77,15,1994,19,1,12,4,5,4,MATRICULADO
1,15,4,1,0,18.76,3,1996,15,0,12,8,13,4,MATRICULADO
1,15,1,4,0,18.76,15,1987,15,1,12,3,4,4,MATRICULADO
1,15,3,6,0,18.76,15,1993,15,1,12,9,15,4,MATRICULADO
1,10,4,4,0,18.76,9,1993,9,1,12,1,26,4,MATRICULADO
1,15,4,3,0,18.76,15,1996,15,0,12,2,2,4,MATRICULADO
1,15,6,10,0,18.76,15,1992,15,1,12,4,16,4,MATRICULADO
1,15,3,1,0,18.76,15,1994,15,1,9,3,4,4,MATRICULADO
1,15,1,3,0,18.76,15,1995,10,0,12,5,8,4,MATRICULADO
1,15,3,1,0,18.76,15,1992,2,0,9,1,26,4,MATRICULADO
2,15,1,3,0,18.75,15,1996,15,1,12,1,24,4,MATRICULADO
1,11,1,11,0,18.75,11,1995,11,1,9,4,6,4,MATRICULADO
1,14,8,11,0,18.75,2,1987,14,0,12,3,4,4,MATRICULADO
1,15,3,5,0,18.75,2,1990,15,0,12,1,1,4,MATRICULADO
1,11,6,5,0,18.74,15,1996,11,0,1,3,4,4,MATRICULADO
1,15,4,3,0,18.74,15,1989,15,1,12,7,11,4,MATRICULADO
1,15,4,4,0,18.74,15,1995,15,1,12,4,6,4,MATRICULADO
1,15,5,3,0,18.74,15,1995,15,1,9,3,4,4,MATRICULADO
1,15,4,3,0,18.73,15,1991,15,1,12,5,18,4,MATRICULADO
1,10,6,3,0,18.73,1,1991,9,0,12,9,21,4,MATRICULADO
1,15,6,4,0,18.73,8,1994,1,0,12,2,2,4,MATRICULADO
1,15,4,10,0,18.73,15,1998,15,0,8,1,26,4,MATRICULADO
1,19,10,4,1,18.72,15,1995,19,1,9,4,14,4,MATRICULADO
1,15,8,3,0,18.72,15,1986,13,0,10,3,4,4,MATRICULADO
1,15,5,1,0,18.72,2,1990,15,0,12,3,4,4,MATRICULADO
1,15,1,2,0,18.72,15,1995,15,1,12,1,26,4,MATRICULADO
1,12,4,3,0,18.71,15,1991,15,1,12,9,15,4,MATRICULADO
1,2,6,1,0,18.71,15,1995,2,1,9,2,2,4,MATRICULADO
1,12,6,1,0,18.71,3,1988,12,0,16,8,12,4,MATRICULADO
1,15,4,7,0,18.71,15,1994,15,0,9,3,4,4,MATRICULADO
1,15,4,10,0,18.71,15,1996,10,1,12,1,24,4,MATRICULADO
1,15,3,5,0,18.71,15,1981,15,0,10,8,12,4,MATRICULADO
1,2,3,4,0,18.7,15,1993,2,0,16,5,8,4,MATRICULADO
2,15,3,9,0,18.7,15,1994,15,0,9,10,19,4,MATRICULADO
1,15,1,4,0,18.7,15,1994,15,1,11,4,16,4,MATRICULADO
1,15,1,8,0,18.7,15,1997,15,0,8,10,19,4,MATRICULADO
1,15,1,3,0,18.69,15,1996,5,1,12,4,16,4,MATRICULADO
1,15,1,4,0,18.69,15,1991,15,1,9,10,19,4,MATRICULADO
1,15,3,3,0,18.68,15,1991,12,1,11,5,18,4,MATRICULADO
1,1,2,4,0,18.68,15,1991,1,1,9,10,19,4,MATRICULADO
1,15,4,6,0,18.67,15,1996,15,0,12,10,19,4,MATRICULADO
1,15,6,5,0,18.67,15,1995,15,0,9,1,24,4,MATRICULADO
1,15,4,3,1,18.66,15,1994,15,0,9,4,6,4,MATRICULADO
1,15,6,3,0,18.66,15,1995,15,0,8,9,21,4,MATRICULADO
1,23,10,3,0,18.66,1,1995,24,1,8,8,12,4,MATRICULADO
1,15,3,1,0,18.66,15,1996,15,1,9,5,17,4,MATRICULADO
2,10,1,9,0,18.65,15,1992,9,0,12,9,23,4,MATRICULADO
1,19,8,4,0,18.65,15,1993,19,0,12,1,26,4,MATRICULADO
2,11,5,5,0,18.65,15,1990,11,1,12,3,4,4,MATRICULADO
2,15,5,4,0,18.65,15,1985,15,0,12,4,6,4,MATRICULADO
1,12,10,3,0,18.65,12,1989,12,0,12,1,24,4,MATRICULADO
1,15,3,6,0,18.65,15,1989,15,0,12,10,19,4,MATRICULADO
1,14,1,1,0,18.65,15,1994,14,1,16,11,28,4,MATRICULADO
1,15,1,4,0,18.65,15,1996,15,0,16,4,16,4,MATRICULADO
1,15,5,6,0,18.64,15,1996,15,1,12,4,16,4,MATRICULADO
1,15,5,3,0,18.64,15,1994,15,1,12,1,26,4,MATRICULADO
1,15,10,3,0,18.64,15,1992,15,1,12,10,19,4,MATRICULADO
1,15,8,5,0,18.64,15,1993,19,1,12,6,9,4,MATRICULADO
1,15,4,3,0,18.63,3,1993,15,1,9,6,20,4,MATRICULADO
1,15,5,7,0,18.63,15,1993,15,0,12,3,7,4,MATRICULADO
1,15,4,6,0,18.63,15,1993,9,0,12,5,18,4,MATRICULADO
1,15,3,3,0,18.63,8,1993,7,0,12,4,6,4,MATRICULADO
1,15,6,4,0,18.63,15,1993,12,1,12,8,12,4,MATRICULADO
1,15,1,4,0,18.63,15,1991,3,1,12,9,15,4,MATRICULADO
1,15,5,3,0,18.63,15,1995,15,1,11,3,7,4,MATRICULADO
1,2,4,1,0,18.63,14,1991,2,1,12,1,1,4,MATRICULADO
1,15,3,10,0,18.63,15,1998,15,1,12,4,16,4,MATRICULADO
1,8,4,4,0,18.63,15,1990,8,1,12,8,13,4,MATRICULADO
1,15,1,6,0,18.63,8,1988,15,1,10,4,6,4,MATRICULADO
2,15,4,4,0,18.62,8,1991,22,0,12,4,6,4,MATRICULADO
1,15,5,5,0,18.62,15,1987,15,1,12,8,12,4,MATRICULADO
1,15,4,4,0,18.62,3,1987,12,0,12,8,12,4,MATRICULADO
1,15,4,5,0,18.62,15,1992,15,0,10,1,1,4,MATRICULADO
1,15,3,3,0,18.62,15,1965,15,0,12,9,21,4,MATRICULADO
1,15,6,3,0,18.62,15,1990,15,0,10,8,12,4,MATRICULADO
1,15,6,1,0,18.62,2,1988,15,1,12,3,4,4,MATRICULADO
1,15,3,4,0,18.62,15,1991,15,1,11,8,12,4,MATRICULADO
1,15,9,4,0,18.61,15,1991,15,0,12,2,3,4,MATRICULADO
1,15,4,6,0,18.61,1,1958,15,0,12,3,4,4,MATRICULADO
1,15,4,1,0,18.61,2,1992,15,1,12,3,4,4,MATRICULADO
1,15,4,3,1,18.61,3,1987,15,1,12,9,27,4,MATRICULADO
1,14,3,2,1,18.61,15,1993,14,0,1,10,19,4,MATRICULADO
1,15,1,3,0,18.61,15,1963,15,1,12,5,17,4,MATRICULADO
1,15,4,3,0,18.61,2,1955,15,0,12,1,1,4,MATRICULADO
1,15,3,13,0,18.61,8,1972,12,0,10,2,2,4,MATRICULADO
1,21,10,3,0,18.6,15,1993,21,1,1,8,12,4,MATRICULADO
1,15,4,4,0,18.6,7,1985,15,0,12,10,19,4,MATRICULADO
1,2,3,7,0,18.6,15,1988,2,1,10,1,24,4,MATRICULADO
1,15,4,6,0,18.6,15,1993,15,1,8,3,7,4,MATRICULADO
1,15,4,1,0,18.59,15,1988,15,1,12,4,14,4,MATRICULADO
1,8,8,7,0,18.59,15,1986,8,0,12,7,11,4,MATRICULADO
1,15,10,4,0,18.58,15,1989,12,1,12,1,1,4,MATRICULADO
1,15,10,1,0,18.58,15,1988,15,1,12,9,25,4,MATRICULADO
1,15,4,5,0,18.58,15,1988,15,0,10,3,4,4,MATRICULADO
1,15,3,1,0,18.58,15,1995,15,1,12,7,22,4,MATRICULADO
1,15,4,1,1,18.57,15,1994,15,0,12,8,12,4,MATRICULADO
1,15,9,2,0,18.57,15,1998,15,1,8,8,12,4,MATRICULADO
1,15,3,1,0,18.57,7,1993,15,0,12,10,19,4,MATRICULADO
1,15,3,10,1,18.57,15,1995,15,1,9,2,2,4,MATRICULADO
1,15,8,6,0,18.56,15,1996,15,0,9,8,13,4,MATRICULADO
1,15,4,3,0,18.56,3,1991,15,1,12,6,10,4,MATRICULADO
1,15,3,4,0,18.56,15,1998,15,1,1,3,4,4,MATRICULADO
1,15,1,5,0,18.56,15,1994,5,1,9,1,1,4,MATRICULADO
1,15,4,3,0,18.55,3,1995,15,0,9,6,9,4,MATRICULADO
1,15,4,10,0,18.55,15,1993,1,0,12,5,8,4,MATRICULADO
1,15,1,5,0,18.55,3,1990,15,0,12,6,10,4,MATRICULADO
1,12,7,4,0,18.55,15,1996,12,1,12,3,7,4,MATRICULADO
1,15,1,3,0,18.55,15,1995,15,0,12,6,20,4,MATRICULADO
1,15,4,8,0,18.55,15,1996,15,0,12,3,7,4,MATRICULADO
1,15,4,1,0,18.55,15,1995,15,0,12,3,7,4,MATRICULADO
1,15,3,1,0,18.54,15,1995,15,0,9,3,4,4,MATRICULADO
1,7,1,3,0,18.54,7,1996,15,0,12,4,5,4,MATRICULADO
2,15,3,8,0,18.54,15,1998,15,1,8,5,8,4,MATRICULADO
1,15,10,3,0,18.54,8,1997,15,1,1,2,2,4,MATRICULADO
1,15,4,5,0,18.54,15,1996,15,1,9,7,11,4,MATRICULADO
1,15,3,3,0,18.54,3,1996,5,0,9,7,11,4,MATRICULADO
1,15,4,7,0,18.54,2,1994,15,1,12,3,7,4,MATRICULADO
1,12,6,1,0,18.53,2,1997,12,0,1,5,17,4,MATRICULADO
2,15,3,6,1,18.53,7,1995,15,0,9,10,19,4,MATRICULADO
1,11,1,10,0,18.52,15,1996,11,1,9,4,6,4,MATRICULADO
1,15,11,5,0,18.52,15,1994,15,0,12,1,1,4,MATRICULADO
1,15,7,4,0,18.52,15,1996,15,1,12,3,7,4,MATRICULADO
1,1,13,8,0,18.52,15,1993,1,0,12,8,12,4,MATRICULADO
1,15,3,1,0,18.52,7,1995,15,0,9,10,19,4,MATRICULADO
1,15,6,4,0,18.52,15,1994,15,1,12,6,10,4,MATRICULADO
1,15,4,5,0,18.52,15,1997,15,0,9,10,19,4,MATRICULADO
1,15,5,1,0,18.52,15,1995,2,0,9,10,19,4,MATRICULADO
2,15,4,6,0,18.51,15,1995,15,0,12,2,3,4,MATRICULADO
1,15,3,4,0,18.51,15,1990,15,0,9,1,1,4,MATRICULADO
1,15,3,4,0,18.51,15,1994,15,0,12,5,17,4,MATRICULADO
1,15,5,3,0,18.51,3,1995,15,1,12,9,25,4,MATRICULADO
1,15,10,4,0,18.5,15,1994,15,0,11,10,19,4,MATRICULADO
1,15,3,6,0,18.5,15,1999,2,0,1,4,16,4,MATRICULADO
1,15,10,1,0,18.5,8,1994,15,1,12,2,2,4,MATRICULADO
1,15,5,3,0,18.5,8,1989,15,1,12,4,16,4,MATRICULADO
1,14,1,4,1,18.5,15,1992,1,0,12,4,16,4,MATRICULADO
1,15,3,3,0,18.5,15,1998,15,1,12,4,5,4,MATRICULADO
1,7,8,1,0,18.49,15,1995,15,0,12,3,7,4,MATRICULADO
2,2,4,6,0,18.49,3,1997,2,1,1,1,24,4,MATRICULADO
1,15,4,4,0,18.48,15,1996,2,0,9,4,16,4,MATRICULADO
1,10,3,4,0,18.48,9,1995,9,0,9,9,25,4,MATRICULADO
1,15,1,1,0,18.48,7,1996,15,1,12,10,19,4,MATRICULADO
1,15,1,1,0,11.05,15,1996,15,0,9,3,7,3,DESERTADO
1,15,3,10,0,11.05,15,1997,15,1,12,6,9,3,DESERTADO
1,15,3,10,0,11.04,15,1996,15,1,9,2,2,3,DESERTADO
1,15,4,4,0,11.04,15,1996,15,1,9,5,18,3,DESERTADO
1,15,3,11,0,11.04,15,1994,12,0,12,7,11,3,DESERTADO
1,15,5,8,0,11.04,14,1994,15,0,12,3,7,3,DESERTADO
1,15,4,4,0,11.04,15,1998,15,1,2,7,22,3,DESERTADO
2,15,3,5,0,11.04,8,1996,15,0,12,10,19,3,DESERTADO
1,14,10,11,0,11.04,15,1996,14,0,12,9,23,3,DESERTADO
1,12,4,4,0,11.04,12,1997,12,0,1,3,4,3,DESERTADO
1,15,8,7,0,11.04,1,1994,15,1,9,2,3,3,DESERTADO
1,15,1,1,0,11.04,15,1991,15,0,12,6,10,3,DESERTADO
